employee_id,name,age,department,position,hire_date,leave_date,salary,got_raise,raise_count,months_since_last_raise,has_training,trainings_count,months_since_last_training,performance,enps,attrition
1382,Гурьев Милий Антонович,27,Продажи,Менеджер продаж,2024-02-02,,563.0,0,0,10,0,0,10,3.2,42,0
1383,Алексеева Элеонора Леонидовна,44,Продажи,KAM,2023-04-07,,726.0,1,1,11,1,1,9,3.6,65,0
1384,Лонгин Матвеевич Евсеев,44,Производство,Технолог,2022-02-13,,435.0,1,1,20,1,3,14,2.8,81,0
1385,Кудряшов Максимильян Феодосьевич,46,Логистика,Кладовщик,2022-05-26,,383.0,0,0,31,1,1,25,2.5,50,0
1386,Шаров Карл Викентьевич,33,Производство,Оператор,2023-03-21,2024-07-23,362.0,0,0,21,0,0,21,5.0,-18,1
1387,Дьячкова Антонина Васильевна,34,Логистика,Логист,2022-12-12,,285.0,1,1,5,1,2,17,3.4,47,0
1388,Никонова София Алексеевна,32,Логистика,Менеджер логистики,2024-05-22,,399.0,0,0,7,0,0,7,4.0,-17,0
1389,Прасковья Андреевна Иванова,40,IT,IT-менеджер,2023-09-15,,719.0,1,1,6,1,1,15,4.2,-10,0
1390,Фадеев Никифор Димитриевич,29,Продажи,Директор продаж,2023-09-19,,671.0,1,1,10,1,1,4,3.6,17,0
1391,Таисия Геннадьевна Красильникова,50,IT,Разработчик,2022-01-19,,847.0,0,0,35,1,1,30,3.2,81,0
1392,Вениамин Харлампьевич Кузнецов,39,Производство,Начальник цеха,2024-03-16,,475.0,0,0,9,0,0,9,4.0,85,0
1393,Шилова Анжела Тимуровна,37,IT,Аналитик,2023-12-27,,1095.0,0,0,12,1,1,9,3.3,35,0
1394,Ксения Мироновна Михеева,42,Производство,Технолог,2023-10-01,,343.0,1,1,7,1,1,1,3.5,27,0
1395,Ирина Егоровна Александрова,31,Финансы,Финансовый аналитик,2023-12-30,,633.0,0,0,12,1,1,3,3.5,15,0
1396,Бронислав Изотович Емельянов,39,Логистика,Кладовщик,2024-03-13,,514.0,0,0,9,1,1,9,3.6,83,0
1397,Раиса Ждановна Анисимова,29,Производство,Технолог,2023-09-04,2024-12-22,403.0,0,0,15,0,0,15,2.6,1,1
1398,Медведев Мартын Демьянович,38,Производство,Оператор,2022-11-02,,377.0,1,1,0,0,0,25,3.4,53,0
1399,Никифоров Остап Давидович,51,Финансы,Бухгалтер,2023-01-13,,806.0,0,0,23,1,1,20,3.2,26,0
1400,Авксентий Анатольевич Агафонов,39,Производство,Мастер смены,2023-04-12,,375.0,1,1,9,0,0,20,3.8,45,0
1401,Филатов Валентин Еремеевич,25,Производство,Оператор,2022-05-07,,563.0,1,2,30,1,2,4,3.0,40,0
1402,Богданова Таисия Вячеславовна,33,Логистика,Логист,2023-02-10,,360.0,0,0,22,1,2,9,4.7,11,0
1403,Абрамова Елизавета Наумовна,25,Финансы,Бухгалтер,2023-06-08,,784.0,0,0,18,1,1,2,3.9,-17,0
1404,Акулина Аркадьевна Мухина,45,Производство,Технолог,2022-04-05,,592.0,1,1,5,1,3,10,3.3,66,0
1405,Кирилл Ануфриевич Воробьев,48,Логистика,Водитель,2023-06-22,,437.0,1,1,4,1,2,2,3.8,-16,0
1406,Модест Федосьевич Нестеров,37,HR,HR BP,2022-08-21,2023-07-07,420.0,1,2,17,0,0,28,2.7,-24,1
1407,Прокофий Александрович Ситников,36,Логистика,Водитель,2022-08-13,,513.0,0,0,28,1,2,10,2.6,20,0
1408,Виноградова Фаина Максимовна,23,Логистика,Логист,2023-05-20,,444.0,1,1,17,0,0,19,4.2,-25,0
1409,Акулина Алексеевна Дроздова,53,Логистика,Кладовщик,2022-08-24,,282.0,1,2,2,1,2,16,3.9,-3,0
1410,Семенов Фирс Арсеньевич,45,Логистика,Логист,2022-09-30,,405.0,0,0,27,1,1,24,3.2,47,0
1411,Фёкла Вениаминовна Калинина,47,Производство,Мастер смены,2022-09-24,2024-02-11,353.0,1,1,14,0,0,27,1.5,55,1
1412,Алевтина Матвеевна Лобанова,46,Производство,Оператор,2022-02-12,,545.0,1,2,13,1,1,24,4.2,42,0
1413,Валерьян Власович Жуков,41,Продажи,Старший менеджер,2023-08-31,2024-12-31,579.0,0,0,16,1,2,7,2.0,2,1
1414,Поликарп Ефимьевич Копылов,33,Производство,Оператор,2022-08-10,2023-10-09,561.0,0,0,28,1,3,23,2.8,19,1
1415,Варлаам Филиппович Муравьев,32,Логистика,Менеджер логистики,2023-09-09,,506.0,1,1,9,0,0,15,3.8,-30,0
1416,Овчинникова Синклитикия Вениаминовна,22,Производство,Оператор,2024-05-27,,585.0,0,0,7,0,0,7,3.7,26,0
1417,Белова Вероника Юльевна,25,Продажи,Старший менеджер,2022-04-10,,582.0,1,2,12,1,3,23,3.7,23,0
1418,Руслан Гаврилович Киселев,41,Производство,Оператор,2022-05-03,,360.0,1,1,13,0,0,31,3.3,87,0
1419,Онуфрий Яковлевич Федотов,33,Продажи,Менеджер продаж,2023-05-03,2024-05-06,446.0,0,0,19,1,2,7,1.9,58,1
1420,Евстафий Дорофеевич Давыдов,31,Производство,Начальник цеха,2022-03-06,2023-08-20,380.0,1,1,24,0,0,33,4.0,-26,1
1421,Игнатова Алла Валентиновна,22,Финансы,CFO,2022-06-29,2024-01-30,722.0,0,0,30,0,0,30,5.0,60,1
1422,Зиновьев Севастьян Виленович,39,Производство,Мастер смены,2022-01-25,,590.0,0,0,35,1,1,22,3.1,27,0
1423,Чеслав Григорьевич Русаков,49,Производство,Оператор,2024-06-13,,477.0,0,0,6,0,0,6,3.2,6,0
1424,Доброслав Елизарович Логинов,52,Производство,Мастер смены,2023-04-13,,472.0,1,1,11,1,2,17,2.2,39,0
1425,Нестор Геннадиевич Ковалев,33,Производство,Мастер смены,2023-02-21,,482.0,1,1,14,1,1,9,4.2,83,0
1426,Прасковья Леоновна Субботина,49,Продажи,Директор продаж,2023-01-04,,473.0,1,1,4,1,1,11,4.5,52,0
1427,Князев Евстафий Филатович,43,Логистика,Кладовщик,2022-02-13,2023-12-22,404.0,1,2,9,1,4,10,2.0,-10,1
1428,Селиверстова Людмила Мироновна,47,Производство,Технолог,2024-04-24,,343.0,0,0,8,0,0,8,3.1,34,0
1429,Корнил Федосеевич Гуляев,22,Производство,Оператор,2023-08-13,,391.0,0,0,16,1,2,7,2.9,32,0
1430,Ершов Касьян Бориславович,47,Производство,Мастер смены,2023-07-16,,466.0,1,1,7,1,2,11,2.2,65,0
1431,Соболев Дорофей Вячеславович,51,Продажи,Менеджер продаж,2022-08-20,,500.0,1,2,28,1,1,22,4.9,34,0
1432,Юлия Тимуровна Князева,41,Производство,Технолог,2022-03-15,,388.0,1,1,19,1,1,17,3.5,51,0
1433,Рогов Амвросий Игнатьевич,23,IT,Аналитик,2022-01-25,2023-08-01,657.0,0,0,35,1,1,5,4.1,-22,1
1434,Носков Тимофей Викторович,47,IT,IT-менеджер,2023-01-02,2024-06-13,646.0,1,1,10,1,1,11,2.4,-4,1
1435,Ларионова Зинаида Руслановна,24,Логистика,Менеджер логистики,2023-10-13,,446.0,0,0,14,1,1,5,3.1,30,0
1436,Трофимов Мина Елисеевич,44,Финансы,Бухгалтер,2023-03-09,,879.0,1,1,0,1,1,1,4.0,32,0
1437,Варвара Захаровна Русакова,27,HR,HR-директор,2022-09-16,2024-04-08,429.0,1,2,26,0,0,27,2.2,0,1
1438,Ефим Даниилович Гришин,50,Производство,Мастер смены,2023-07-20,,381.0,1,1,3,0,0,17,3.9,57,0
1439,Борислав Игнатович Воронцов,50,Логистика,Водитель,2023-06-03,,297.0,0,0,18,1,1,8,3.2,88,0
1440,Муравьев Никанор Феликсович,29,Продажи,Менеджер продаж,2022-09-17,,709.0,1,1,5,1,3,9,2.8,79,0
1441,Митофан Исидорович Ефимов,29,Производство,Мастер смены,2023-03-13,2024-12-31,512.0,0,0,21,0,0,21,2.9,19,1
1442,Егоров Лев Анисимович,41,HR,HR-директор,2022-02-14,,464.0,1,1,31,1,1,22,3.6,26,0
1443,Регина Вениаминовна Попова,32,Продажи,Менеджер продаж,2022-04-14,2024-01-01,494.0,1,2,1,1,3,15,2.7,-28,1
1444,Нина Афанасьевна Горбунова,28,HR,HR BP,2023-10-13,,547.0,0,0,14,1,1,6,4.4,41,0
1445,Сысоев Касьян Федотович,38,Производство,Оператор,2022-03-31,,566.0,1,2,22,1,3,12,2.9,88,0
1446,Воробьева Наталья Мироновна,27,Производство,Оператор,2022-06-15,,480.0,1,2,6,1,3,21,3.5,39,0
1447,Елисеева Виктория Архиповна,33,Логистика,Менеджер логистики,2022-03-10,2023-07-13,423.0,0,0,33,1,4,1,3.6,-13,1
1448,Христофор Антонович Корнилов,22,Производство,Оператор,2023-06-07,,352.0,1,1,18,1,2,0,3.9,8,0
1449,Зинаида Феликсовна Ефимова,52,Финансы,Финансовый аналитик,2022-09-07,,817.0,0,0,27,1,3,15,3.1,19,0
1450,Мартынова Антонина Эльдаровна,30,Продажи,Менеджер продаж,2022-05-30,2022-11-10,770.0,0,0,31,0,0,31,3.5,31,1
1451,Михайлов Эдуард Геннадиевич,48,Логистика,Кладовщик,2023-10-04,,486.0,1,1,3,1,1,6,4.3,81,0
1452,Муравьева Лидия Ильинична,45,Финансы,Бухгалтер,2022-07-17,,644.0,1,2,26,1,1,23,3.8,86,0
1453,Феофан Устинович Куликов,32,Логистика,Менеджер логистики,2023-10-24,,339.0,1,1,7,0,0,14,3.3,-22,0
1454,Сысоева Маргарита Святославовна,24,Производство,Технолог,2024-03-02,,423.0,0,0,9,1,1,7,3.6,53,0
1455,Ефрем Ефимович Тихонов,42,IT,DevOps,2022-11-07,,1155.0,1,1,16,1,3,12,3.6,45,0
1456,Рожков Мартын Тимурович,43,Логистика,Кладовщик,2023-04-26,,302.0,1,1,10,1,2,16,2.0,48,0
1457,Рогов Изот Филимонович,40,Производство,Мастер смены,2022-10-05,,486.0,0,0,26,1,2,10,4.4,14,0
1458,Богданова Валерия Святославовна,48,Производство,Мастер смены,2023-06-15,,398.0,1,1,6,1,2,4,2.9,72,0
1459,Агап Устинович Кузьмин,45,Продажи,Старший менеджер,2023-12-05,,714.0,1,1,3,1,1,9,3.1,62,0
1460,Юлий Викентьевич Зуев,43,Производство,Технолог,2022-07-30,,371.0,1,2,25,1,3,11,3.4,1,0
1461,Савин Ювеналий Александрович,51,Логистика,Логист,2023-08-05,,412.0,0,0,16,1,1,2,3.5,74,0
1462,Алина Тимофеевна Евдокимова,34,IT,Разработчик,2022-03-10,,1095.0,1,1,31,1,3,29,5.0,40,0
1463,Воронов Натан Тарасович,39,Финансы,CFO,2022-07-23,,501.0,1,1,20,1,3,19,4.2,10,0
1464,Вероника Ивановна Горбачева,25,Производство,Оператор,2023-01-06,,331.0,0,0,23,1,1,3,4.0,40,0
1465,Брагин Бажен Виленович,49,Производство,Оператор,2024-01-31,,377.0,0,0,11,0,0,11,5.0,62,0
1466,Волкова Иванна Аркадьевна,36,Производство,Технолог,2022-08-25,,493.0,1,2,24,1,2,17,4.9,15,0
1467,Сила Бенедиктович Бирюков,42,Производство,Оператор,2023-07-21,,533.0,0,0,17,1,1,6,3.4,-10,0
1468,Блохин Игнатий Тарасович,53,Логистика,Логист,2024-04-08,,311.0,0,0,8,1,1,3,3.5,0,0
1469,Медведева София Яковлевна,39,Логистика,Кладовщик,2022-08-14,,306.0,0,0,28,1,2,13,2.6,19,0
1470,Орест Валерьянович Гришин,27,Производство,Оператор,2024-05-17,2024-12-31,434.0,0,0,7,0,0,7,3.0,-11,1
1471,Спиридон Витальевич Алексеев,39,HR,HR-директор,2022-01-24,,472.0,1,2,31,1,3,25,4.0,-28,0
1472,Мартынова Наталья Даниловна,50,Логистика,Менеджер логистики,2024-05-08,,429.0,0,0,7,0,0,7,3.0,60,0
1473,Викентий Егорович Колобов,47,Логистика,Менеджер логистики,2022-06-22,,331.0,1,1,11,1,3,8,3.5,-1,0
1474,Михеева Раиса Ивановна,37,Логистика,Менеджер логистики,2022-01-25,,438.0,0,0,35,1,3,22,4.2,72,0
1475,Терентьев Федот Адрианович,46,Производство,Мастер смены,2023-01-04,,326.0,1,1,23,1,1,13,4.0,-1,0
1476,Лора Вячеславовна Зимина,32,Производство,Мастер смены,2023-05-06,2023-09-22,367.0,0,0,19,0,0,19,3.8,18,1
1477,Марина Валериевна Селезнева,32,Финансы,Бухгалтер,2023-12-26,,519.0,0,0,12,1,1,1,2.9,-11,0
1478,Козлов Азарий Всеволодович,33,Производство,Начальник цеха,2022-10-13,2023-04-15,384.0,1,1,5,0,0,26,3.4,-1,1
1479,Евфросиния Леонидовна Титова,52,Логистика,Кладовщик,2022-10-23,,511.0,0,0,26,1,1,0,3.7,61,0
1480,Нонна Геннадьевна Гаврилова,33,Производство,Оператор,2022-10-03,,470.0,1,1,17,1,2,23,3.0,-8,0
1481,Поляков Анатолий Тихонович,22,Логистика,Кладовщик,2022-09-09,,360.0,0,0,27,1,2,16,3.9,84,0
1482,Ювеналий Игнатович Александров,52,Производство,Технолог,2022-02-19,2023-05-31,364.0,0,0,34,1,1,27,2.6,47,1
1483,Логинов Поликарп Арсенович,37,Логистика,Логист,2023-04-19,,391.0,0,0,20,1,2,7,4.1,-25,0
